Smile,Type,LUMO_ev
[N+]1(CCCCC)=CN(CCCCC)(C=C1),"1,3-dialkylmethylimidazolium",-4.960000038146973
[N+]1(CCC(C)C)=CN(CCCCC)(C=C1),"1,3-dialkylmethylimidazolium",-4.980999946594238
[N+]1(CC(C)CC)=CN(CCCCC)(C=C1),"1,3-dialkylmethylimidazolium",-4.919000148773193
[N+]1(CC(C)(C)C)=CN(CCCCC)(C=C1),"1,3-dialkylmethylimidazolium",-4.906000137329102
[N+]1(C(C)CCC)=CN(CCCCC)(C=C1),"1,3-dialkylmethylimidazolium",-4.86899995803833
[N+]1(C(C)C(C)C)=CN(CCCCC)(C=C1),"1,3-dialkylmethylimidazolium",-4.839000225067139
[N+]1(C(CC)CC)=CN(CCCCC)(C=C1),"1,3-dialkylmethylimidazolium",-4.8470001220703125
[N+]1(C(C)(C)CC)=CN(CCCCC)(C=C1),"1,3-dialkylmethylimidazolium",-4.796000003814697
[N+]1(CCC(C)C)=CN(CCC(C)C)(C=C1),"1,3-dialkylmethylimidazolium",-4.954999923706055
[N+]1(CC(C)CC)=CN(CCC(C)C)(C=C1),"1,3-dialkylmethylimidazolium",-4.894000053405762
[N+]1(CC(C)(C)C)=CN(CCC(C)C)(C=C1),"1,3-dialkylmethylimidazolium",-4.9070000648498535
[N+]1(C(C)CCC)=CN(CCC(C)C)(C=C1),"1,3-dialkylmethylimidazolium",-4.835000038146973
[N+]1(C(C)C(C)C)=CN(CCC(C)C)(C=C1),"1,3-dialkylmethylimidazolium",-4.8379998207092285
[N+]1(C(CC)CC)=CN(CCC(C)C)(C=C1),"1,3-dialkylmethylimidazolium",-4.801000118255615
[N+]1(C(C)(C)CC)=CN(CCC(C)C)(C=C1),"1,3-dialkylmethylimidazolium",-4.790999889373779
[N+]1(CC(C)CC)=CN(CC(C)CC)(C=C1),"1,3-dialkylmethylimidazolium",-4.934999942779541
[N+]1(CC(C)(C)C)=CN(CC(C)CC)(C=C1),"1,3-dialkylmethylimidazolium",-4.88700008392334
[N+]1(C(C)CCC)=CN(CC(C)CC)(C=C1),"1,3-dialkylmethylimidazolium",-4.790999889373779
[N+]1(C(C)C(C)C)=CN(CC(C)CC)(C=C1),"1,3-dialkylmethylimidazolium",-4.831999778747559
[N+]1(C(CC)CC)=CN(CC(C)CC)(C=C1),"1,3-dialkylmethylimidazolium",-4.783999919891357
[N+]1(C(C)(C)CC)=CN(CC(C)CC)(C=C1),"1,3-dialkylmethylimidazolium",-4.729000091552734
[N+]1(CC(C)(C)C)=CN(CC(C)(C)C)(C=C1),"1,3-dialkylmethylimidazolium",-4.826000213623047
[N+]1(C(C)CCC)=CN(CC(C)(C)C)(C=C1),"1,3-dialkylmethylimidazolium",-4.793000221252441
[N+]1(C(C)C(C)C)=CN(CC(C)(C)C)(C=C1),"1,3-dialkylmethylimidazolium",-4.7779998779296875
[N+]1(C(CC)CC)=CN(CC(C)(C)C)(C=C1),"1,3-dialkylmethylimidazolium",-4.798999786376953
[N+]1(C(C)(C)CC)=CN(CC(C)(C)C)(C=C1),"1,3-dialkylmethylimidazolium",-4.6579999923706055
[N+]1(C(C)CCC)=CN(C(C)CCC)(C=C1),"1,3-dialkylmethylimidazolium",-4.749000072479248
[N+]1(C(C)C(C)C)=CN(C(C)CCC)(C=C1),"1,3-dialkylmethylimidazolium",-4.736000061035156
[N+]1(C(CC)CC)=CN(C(C)CCC)(C=C1),"1,3-dialkylmethylimidazolium",-4.765999794006348
[N+]1(C(C)(C)CC)=CN(C(C)CCC)(C=C1),"1,3-dialkylmethylimidazolium",-4.673999786376953
[N+]1(C(C)C(C)C)=CN(C(C)C(C)C)(C=C1),"1,3-dialkylmethylimidazolium",-4.723999977111816
[N+]1(C(CC)CC)=CN(C(C)C(C)C)(C=C1),"1,3-dialkylmethylimidazolium",-4.750999927520752
[N+]1(C(C)(C)CC)=CN(C(C)C(C)C)(C=C1),"1,3-dialkylmethylimidazolium",-4.616000175476074
[N+]1(C(CC)CC)=CN(C(CC)CC)(C=C1),"1,3-dialkylmethylimidazolium",-4.769000053405762
[N+]1(C(C)(C)CC)=CN(C(CC)CC)(C=C1),"1,3-dialkylmethylimidazolium",-4.696000099182129
[N+]1(C(C)(C)CC)=CN(C(C)(C)CC)(C=C1),"1,3-dialkylmethylimidazolium",-4.622000217437744
