Smile,Type,LUMO_ev
[N+]1(CCCCCCCCC)=CN(CCCCCCCCC)(C=C1),"1,3-dialkylmethylimidazolium",-4.868000030517578
[N+]1(CCCCCCC(C)C)=CN(CCCCCCCCC)(C=C1),"1,3-dialkylmethylimidazolium",-4.8470001220703125
[N+]1(CCCCCC(C)CC)=CN(CCCCCCCCC)(C=C1),"1,3-dialkylmethylimidazolium",-4.861000061035156
[N+]1(CCCCCC(C)(C)C)=CN(CCCCCCCCC)(C=C1),"1,3-dialkylmethylimidazolium",-4.829999923706055
[N+]1(CCCCC(C)CCC)=CN(CCCCCCCCC)(C=C1),"1,3-dialkylmethylimidazolium",-4.860000133514404
[N+]1(CCCCC(C)C(C)C)=CN(CCCCCCCCC)(C=C1),"1,3-dialkylmethylimidazolium",-4.859000205993652
[N+]1(CCCCC(CC)CC)=CN(CCCCCCCCC)(C=C1),"1,3-dialkylmethylimidazolium",-4.855999946594238
[N+]1(CCCCC(C)(C)CC)=CN(CCCCCCCCC)(C=C1),"1,3-dialkylmethylimidazolium",-4.830999851226807
[N+]1(CCCC(C)CCCC)=CN(CCCCCCCCC)(C=C1),"1,3-dialkylmethylimidazolium",-4.861999988555908
[N+]1(CCCC(C)CC(C)C)=CN(CCCCCCCCC)(C=C1),"1,3-dialkylmethylimidazolium",-4.855000019073486
[N+]1(CCCC(C)C(C)CC)=CN(CCCCCCCCC)(C=C1),"1,3-dialkylmethylimidazolium",-4.85699987411499
[N+]1(CCCC(C)C(C)(C)C)=CN(CCCCCCCCC)(C=C1),"1,3-dialkylmethylimidazolium",-4.8480000495910645
[N+]1(CCCC(CC)CCC)=CN(CCCCCCCCC)(C=C1),"1,3-dialkylmethylimidazolium",-4.861000061035156
[N+]1(CCCC(CC)C(C)C)=CN(CCCCCCCCC)(C=C1),"1,3-dialkylmethylimidazolium",-4.849999904632568
[N+]1(CCCC(C)(C)CCC)=CN(CCCCCCCCC)(C=C1),"1,3-dialkylmethylimidazolium",-4.835000038146973
[N+]1(CCCC(C)(C)C(C)C)=CN(CCCCCCCCC)(C=C1),"1,3-dialkylmethylimidazolium",-4.841000080108643
[N+]1(CCCC(C)(CC)CC)=CN(CCCCCCCCC)(C=C1),"1,3-dialkylmethylimidazolium",-4.835999965667725
[N+]1(CCC(C)CCCCC)=CN(CCCCCCCCC)(C=C1),"1,3-dialkylmethylimidazolium",-4.848999977111816
[N+]1(CCC(C)CCC(C)C)=CN(CCCCCCCCC)(C=C1),"1,3-dialkylmethylimidazolium",-4.861000061035156
[N+]1(CCC(C)CC(C)CC)=CN(CCCCCCCCC)(C=C1),"1,3-dialkylmethylimidazolium",-4.8520002365112305
[N+]1(CCC(C)CC(C)(C)C)=CN(CCCCCCCCC)(C=C1),"1,3-dialkylmethylimidazolium",-4.8379998207092285
[N+]1(CCC(C)C(C)CCC)=CN(CCCCCCCCC)(C=C1),"1,3-dialkylmethylimidazolium",-4.866000175476074
[N+]1(CCC(C)C(C)C(C)C)=CN(CCCCCCCCC)(C=C1),"1,3-dialkylmethylimidazolium",-4.849999904632568
[N+]1(CCC(C)C(CC)CC)=CN(CCCCCCCCC)(C=C1),"1,3-dialkylmethylimidazolium",-4.861999988555908
[N+]1(CCC(C)C(C)(C)CC)=CN(CCCCCCCCC)(C=C1),"1,3-dialkylmethylimidazolium",-4.843999862670898
[N+]1(CCC(CC)CCCC)=CN(CCCCCCCCC)(C=C1),"1,3-dialkylmethylimidazolium",-4.853000164031982
[N+]1(CCC(CC)CC(C)C)=CN(CCCCCCCCC)(C=C1),"1,3-dialkylmethylimidazolium",-4.85099983215332
[N+]1(CCC(CC)C(C)CC)=CN(CCCCCCCCC)(C=C1),"1,3-dialkylmethylimidazolium",-4.86299991607666
[N+]1(CCC(CC)C(C)(C)C)=CN(CCCCCCCCC)(C=C1),"1,3-dialkylmethylimidazolium",-4.8429999351501465
[N+]1(CCC(CCC)CCC)=CN(CCCCCCCCC)(C=C1),"1,3-dialkylmethylimidazolium",-4.853000164031982
[N+]1(CCC(C(C)C)CCC)=CN(CCCCCCCCC)(C=C1),"1,3-dialkylmethylimidazolium",-4.863999843597412
[N+]1(CCC(C(C)C)C(C)C)=CN(CCCCCCCCC)(C=C1),"1,3-dialkylmethylimidazolium",-4.839000225067139
[N+]1(CCC(C)(C)CCCC)=CN(CCCCCCCCC)(C=C1),"1,3-dialkylmethylimidazolium",-4.824999809265137
[N+]1(CCC(C)(C)CC(C)C)=CN(CCCCCCCCC)(C=C1),"1,3-dialkylmethylimidazolium",-4.827000141143799
[N+]1(CCC(C)(C)C(C)CC)=CN(CCCCCCCCC)(C=C1),"1,3-dialkylmethylimidazolium",-4.835000038146973
[N+]1(CCC(C)(C)C(C)(C)C)=CN(CCCCCCCCC)(C=C1),"1,3-dialkylmethylimidazolium",-4.820000171661377
[N+]1(CCC(C)(CC)CCC)=CN(CCCCCCCCC)(C=C1),"1,3-dialkylmethylimidazolium",-4.823999881744385
[N+]1(CCC(C)(CC)C(C)C)=CN(CCCCCCCCC)(C=C1),"1,3-dialkylmethylimidazolium",-4.828999996185303
[N+]1(CCC(CC)(CC)CC)=CN(CCCCCCCCC)(C=C1),"1,3-dialkylmethylimidazolium",-4.818999767303467
[N+]1(CC(C)CCCCCC)=CN(CCCCCCCCC)(C=C1),"1,3-dialkylmethylimidazolium",-4.835000038146973
[N+]1(CC(C)CCCC(C)C)=CN(CCCCCCCCC)(C=C1),"1,3-dialkylmethylimidazolium",-4.8460001945495605
[N+]1(CC(C)CCC(C)CC)=CN(CCCCCCCCC)(C=C1),"1,3-dialkylmethylimidazolium",-4.843999862670898
[N+]1(CC(C)CCC(C)(C)C)=CN(CCCCCCCCC)(C=C1),"1,3-dialkylmethylimidazolium",-4.816999912261963
[N+]1(CC(C)CC(C)CCC)=CN(CCCCCCCCC)(C=C1),"1,3-dialkylmethylimidazolium",-4.8420000076293945
[N+]1(CC(C)CC(C)C(C)C)=CN(CCCCCCCCC)(C=C1),"1,3-dialkylmethylimidazolium",-4.831999778747559
[N+]1(CC(C)CC(CC)CC)=CN(CCCCCCCCC)(C=C1),"1,3-dialkylmethylimidazolium",-4.848999977111816
[N+]1(CC(C)CC(C)(C)CC)=CN(CCCCCCCCC)(C=C1),"1,3-dialkylmethylimidazolium",-4.830999851226807
[N+]1(CC(C)C(C)CCCC)=CN(CCCCCCCCC)(C=C1),"1,3-dialkylmethylimidazolium",-4.840000152587891
[N+]1(CC(C)C(C)CC(C)C)=CN(CCCCCCCCC)(C=C1),"1,3-dialkylmethylimidazolium",-4.835000038146973
[N+]1(CC(C)C(C)C(C)CC)=CN(CCCCCCCCC)(C=C1),"1,3-dialkylmethylimidazolium",-4.843999862670898
[N+]1(CC(C)C(C)C(C)(C)C)=CN(CCCCCCCCC)(C=C1),"1,3-dialkylmethylimidazolium",-4.821000099182129
[N+]1(CC(C)C(CC)CCC)=CN(CCCCCCCCC)(C=C1),"1,3-dialkylmethylimidazolium",-4.840000152587891
[N+]1(CC(C)C(CC)C(C)C)=CN(CCCCCCCCC)(C=C1),"1,3-dialkylmethylimidazolium",-4.8429999351501465
[N+]1(CC(C)C(C)(C)CCC)=CN(CCCCCCCCC)(C=C1),"1,3-dialkylmethylimidazolium",-4.807000160217285
[N+]1(CC(C)C(C)(C)C(C)C)=CN(CCCCCCCCC)(C=C1),"1,3-dialkylmethylimidazolium",-4.809000015258789
[N+]1(CC(C)C(C)(CC)CC)=CN(CCCCCCCCC)(C=C1),"1,3-dialkylmethylimidazolium",-4.809000015258789
[N+]1(CC(CC)CCCCC)=CN(CCCCCCCCC)(C=C1),"1,3-dialkylmethylimidazolium",-4.841000080108643
